split	family	scenario	root	regime	center_distance	family_code	expert	budget	attempt_wall_us	accepted	execution_failure	gate_mismatch	terminal_wall_us
calibration	ConditionedQuartic	6	1.5137096774193546	0.2109375	0.2890625	1	conditioned-high-v1	2	158.12400000000002	0	0	0	211.375
calibration	ConditionedQuartic	6	1.5137096774193546	0.2109375	0.2890625	1	conditioned-high-v1	3	209	0	0	0	211.375
calibration	ConditionedQuartic	6	1.5137096774193546	0.2109375	0.2890625	1	conditioned-high-v1	4	254.917	1	0	0	211.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-low-v1	0	44.083999999999946	0	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-low-v1	2	142.251	0	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-low-v1	3	188.041	1	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-low-v1	4	187.541	1	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-middle-v1	0	54.542000000000002	0	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-middle-v1	2	151.99999999999997	0	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-middle-v1	3	199.459	1	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-middle-v1	4	199.208	1	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-high-v1	0	57.083000000000027	0	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-high-v1	2	154.416	0	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-high-v1	3	204	0	0	0	258.375
calibration	ConditionedQuartic	7	1.7798387096774193	0.2421875	0.2578125	1	conditioned-high-v1	4	248.334	1	0	0	258.375
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-low-v1	0	44.458999999999975	0	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-low-v1	2	141.95899999999997	0	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-low-v1	3	187.792	1	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-low-v1	4	187.834	1	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-middle-v1	0	52.54200000000003	0	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-middle-v1	2	162.375	0	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-middle-v1	3	200.334	0	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-middle-v1	4	246.625	1	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-high-v1	0	56.458999999999975	0	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-high-v1	2	155.62499999999997	0	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-high-v1	3	205.91700000000003	0	0	0	258.041
calibration	ConditionedQuartic	8	1.2717741935483868	0.2734375	0.2265625	1	conditioned-high-v1	4	251.75	1	0	0	258.041
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-low-v1	0	45.625	0	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-low-v1	2	144.042	0	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-low-v1	3	189.834	1	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-low-v1	4	189.167	1	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-middle-v1	0	51.040999999999997	0	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-middle-v1	2	148.416	0	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-middle-v1	3	196.041	1	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-middle-v1	4	195.75	1	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-high-v1	0	55.040999999999997	0	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-high-v1	2	152.29200000000003	0	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-high-v1	3	202.79199999999997	0	0	0	206.708
calibration	ConditionedQuartic	9	1.5379032258064513	0.3046875	0.1953125	1	conditioned-high-v1	4	247	1	0	0	206.708
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-low-v1	0	45.874000000000024	0	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-low-v1	2	143.20800000000003	0	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-low-v1	3	190.166	1	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-low-v1	4	190.083	1	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-middle-v1	0	49.291000000000025	0	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-middle-v1	2	146.79300000000001	0	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-middle-v1	3	193.458	1	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-middle-v1	4	193.666	1	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-high-v1	0	54.042000000000002	0	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-high-v1	2	151.37499999999997	0	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-high-v1	3	198.917	1	0	0	258.541
calibration	ConditionedQuartic	10	1.8040322580645158	0.3359375	0.1640625	1	conditioned-high-v1	4	198.583	1	0	0	258.541
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-low-v1	0	46.5	0	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-low-v1	2	143.709	0	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-low-v1	3	190.708	1	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-low-v1	4	190.667	1	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-middle-v1	0	47.792000000000002	0	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-middle-v1	2	145.624	0	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-middle-v1	3	192.209	1	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-middle-v1	4	192.292	1	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-high-v1	0	53.167000000000002	0	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-high-v1	2	150.666	0	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-high-v1	3	200.708	0	0	0	253.916
calibration	ConditionedQuartic	11	1.2959677419354838	0.3671875	0.1328125	1	conditioned-high-v1	4	245.334	1	0	0	253.916
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-low-v1	0	47.373999999999995	0	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-low-v1	2	144.75	0	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-low-v1	3	193.083	1	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-low-v1	4	190.625	1	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-middle-v1	0	46.207999999999998	0	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-middle-v1	2	142.709	0	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-middle-v1	3	189.042	1	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-middle-v1	4	189.959	1	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-high-v1	0	52.334000000000003	0	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-high-v1	2	149.16600000000003	0	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-high-v1	3	198.166	0	0	0	206.167
calibration	ConditionedQuartic	12	1.5620967741935483	0.3984375	0.1015625	1	conditioned-high-v1	4	243.75	1	0	0	206.167
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-low-v1	0	47.834000000000003	0	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-low-v1	2	145.12500000000003	0	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-low-v1	3	191	1	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-low-v1	4	209.083	1	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-middle-v1	0	45.458000000000027	0	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-middle-v1	2	142.875	0	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-middle-v1	3	189.458	1	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-middle-v1	4	190.042	1	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-high-v1	0	51.25	0	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-high-v1	2	151.45899999999997	0	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-high-v1	3	196.833	1	0	0	260.375
calibration	ConditionedQuartic	13	1.8282258064516128	0.4296875	0.0703125	1	conditioned-high-v1	4	197.542	1	0	0	260.375
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-low-v1	0	49.582999999999998	0	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-low-v1	2	146.166	0	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-low-v1	3	193.333	1	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-low-v1	4	192.75	1	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-middle-v1	0	40.540999999999997	1	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-middle-v1	2	40.292000000000002	1	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-middle-v1	3	40.25	1	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-middle-v1	4	40.457999999999998	1	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-high-v1	0	50.540999999999997	0	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-high-v1	2	147.792	0	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-high-v1	3	197.75	0	0	0	207.458
calibration	ConditionedQuartic	14	1.3201612903225806	0.4609375	0.0390625	1	conditioned-high-v1	4	243.208	1	0	0	207.458
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-low-v1	0	49.582999999999998	0	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-low-v1	2	146.79199999999997	0	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-low-v1	3	194.125	1	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-low-v1	4	193.458	1	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-middle-v1	0	38.915999999999997	1	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-middle-v1	2	39	1	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-middle-v1	3	38.957999999999998	1	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-middle-v1	4	39	1	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-high-v1	0	49.625	0	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-high-v1	2	147.167	0	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-high-v1	3	194.875	1	0	0	207.375
calibration	ConditionedQuartic	15	1.5862903225806451	0.4921875	0.0078125	1	conditioned-high-v1	4	193.25	1	0	0	207.375
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-low-v1	0	50.165999999999997	0	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-low-v1	2	147.583	0	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-low-v1	3	194.209	1	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-low-v1	4	193.791	1	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-middle-v1	0	39.625	1	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-middle-v1	2	39.707999999999998	1	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-middle-v1	3	39.707999999999998	1	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-middle-v1	4	39.625	1	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-high-v1	0	48.832999999999998	0	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-high-v1	2	146.541	0	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-high-v1	3	192.958	1	0	0	258.75
calibration	ConditionedQuartic	16	1.8524193548387093	0.5234375	0.0234375	1	conditioned-high-v1	4	191.084	1	0	0	258.75
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-low-v1	0	50.957999999999998	0	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-low-v1	2	147.792	0	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-low-v1	3	198.333	0	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-low-v1	4	244.042	1	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-middle-v1	0	44.125	0	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-middle-v1	2	142.04199999999997	0	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-middle-v1	3	188.708	1	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-middle-v1	4	188.291	1	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-high-v1	0	48.082999999999998	0	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-high-v1	2	145.5	0	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-high-v1	3	192.458	1	0	0	206.791
calibration	ConditionedQuartic	17	1.3443548387096773	0.5546875	0.0546875	1	conditioned-high-v1	4	192.958	1	0	0	206.791
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-low-v1	0	51.915999999999997	0	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-low-v1	2	150.08300000000003	0	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-low-v1	3	196.042	1	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-low-v1	4	196	1	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-middle-v1	0	45.375999999999976	0	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-middle-v1	2	142.958	0	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-middle-v1	3	189.416	1	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-middle-v1	4	189.083	1	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-high-v1	0	47.208999999999975	0	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-high-v1	2	145.125	0	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-high-v1	3	192.167	1	0	0	256.416
calibration	ConditionedQuartic	18	1.6104838709677418	0.5859375	0.0859375	1	conditioned-high-v1	4	191.875	1	0	0	256.416
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-low-v1	0	52.625999999999976	0	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-low-v1	2	152.79199999999997	0	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-low-v1	3	197.417	1	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-low-v1	4	196.917	1	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-middle-v1	0	46.790999999999997	0	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-middle-v1	2	144.62500000000003	0	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-middle-v1	3	191.666	1	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-middle-v1	4	191.208	1	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-high-v1	0	46.458999999999975	0	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-high-v1	2	143.917	0	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-high-v1	3	191.625	1	0	0	258.625
calibration	ConditionedQuartic	19	1.8766129032258063	0.6171875	0.1171875	1	conditioned-high-v1	4	191.334	1	0	0	258.625
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-low-v1	0	58.25	0	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-low-v1	2	152	0	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-low-v1	3	202.001	0	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-low-v1	4	244.041	1	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-middle-v1	0	48.748999999999995	0	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-middle-v1	2	146.66699999999997	0	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-middle-v1	3	193.334	1	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-middle-v1	4	192.708	1	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-high-v1	0	45.875	0	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-high-v1	2	144.042	0	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-high-v1	3	191.042	1	0	0	207.5
calibration	ConditionedQuartic	20	1.3685483870967741	0.6484375	0.1484375	1	conditioned-high-v1	4	190.708	1	0	0	207.5
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-low-v1	0	54.791999999999973	0	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-low-v1	2	154.541	0	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-low-v1	3	204.542	0	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-low-v1	4	246.208	1	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-middle-v1	0	50.083999999999975	0	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-middle-v1	2	148.292	0	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-middle-v1	3	194.833	1	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-middle-v1	4	196.459	1	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-high-v1	0	45.16700000000003	0	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-high-v1	2	142.916	0	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-high-v1	3	190.167	1	0	0	258.959
calibration	ConditionedQuartic	21	1.6346774193548386	0.6796875	0.1796875	1	conditioned-high-v1	4	189.916	1	0	0	258.959
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-low-v1	0	55.457999999999998	0	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-low-v1	2	153.41699999999997	0	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-low-v1	3	203.833	0	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-low-v1	4	248.208	1	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-middle-v1	0	51.665999999999997	0	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-middle-v1	2	149.25099999999998	0	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-middle-v1	3	196.25	1	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-middle-v1	4	196.25	1	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-high-v1	0	44.25	0	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-high-v1	2	142.333	0	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-high-v1	3	188.667	1	0	0	259.54199999999997
calibration	ConditionedQuartic	22	1.9008064516129031	0.7109375	0.2109375	1	conditioned-high-v1	4	188.125	1	0	0	259.54199999999997
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-low-v1	0	56.709000000000003	0	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-low-v1	2	154.41699999999997	0	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-low-v1	3	202.70800000000003	0	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-low-v1	4	248.584	1	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-middle-v1	0	53.415999999999997	0	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-middle-v1	2	152.5	0	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-middle-v1	3	200.125	1	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-middle-v1	4	198.292	1	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-high-v1	0	43.832999999999998	0	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-high-v1	2	141.20899999999997	0	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-high-v1	3	187.917	1	0	0	206.458
calibration	ConditionedQuartic	23	1.3927419354838708	0.7421875	0.2421875	1	conditioned-high-v1	4	188.042	1	0	0	206.458
calibration	ConditionedQuartic	24	1.6588709677419353	0.7734375	0.2734375	1	conditioned-low-v1	0	57.25	0	0	0	257.04199999999997
