split	matrix	request	request_kind	relative_tolerance	expert	work_iterations	repetition	schedule_position	attempt_wall_us	terminal_reference_wall_us	passed	status	executed_iterations	residual_inf	service_success	used_terminal_fallback	sparse:log_rows	sparse:log_nonzeros	sparse:log_average_row_nonzeros	sparse:log_diagonal_condition	sparse:log_coefficient_dynamic_range	sparse:row_nonzero_coefficient_of_variation	sparse:log_row_l1_condition	sparse:diagonal_dominance_fraction	sparse:mean_diagonal_row_l1_fraction	sparse:normalized_mean_bandwidth	sparse:structurally_symmetric	sparse:numerically_positive_definite	sparse:right_hand_side_roughness	sparse:right_hand_side_sign_change_fraction	sparse:requested_digits
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	accelerate-sparse-qr-cpu-v1	0	2	4	42025.957999999999	42125.959000000003	1	accepted	0	2.3426013441443167e-26	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	superlu-dgssv-cpu-v1	0	2	5	20483.667000000001	42125.959000000003	1	accepted	0	4.8467614016778965e-27	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	20	2	7	3622.9580000000001	42125.959000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	50	2	8	2279.25	42125.959000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	100	2	9	2254.2080000000001	42125.959000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	250	2	10	2215.375	42125.959000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	100	3	0	142.25	42671.376000000004	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	50	3	1	234.708	42671.376000000004	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	20	3	2	216.334	42671.376000000004	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	250	3	3	2269	42671.376000000004	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	100	3	4	2908.4160000000002	42671.376000000004	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	50	3	5	2447.6669999999999	42671.376000000004	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	20	3	6	2359.3330000000001	42671.376000000004	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	superlu-dgssv-cpu-v1	0	3	8	19127.042000000001	42671.376000000004	1	accepted	0	4.8467614016778965e-27	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	accelerate-sparse-qr-cpu-v1	0	3	9	39029.042000000001	42671.376000000004	1	accepted	0	2.3426013441443167e-26	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	250	3	10	140.292	42671.376000000004	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	accelerate-sparse-qr-cpu-v1	0	4	0	51502.584000000003	41522.084000000003	1	accepted	0	2.3426013441443167e-26	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	superlu-dgssv-cpu-v1	0	4	1	17885.625	41522.084000000003	1	accepted	0	4.8467614016778965e-27	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	20	4	3	2565.625	41522.084000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	50	4	4	2309.3339999999998	41522.084000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	100	4	5	2101.6669999999999	41522.084000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-ic0-cpu-v1	250	4	6	2804.9169999999999	41522.084000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	20	4	7	256.95800000000003	41522.084000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	50	4	8	140.958	41522.084000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	100	4	9	143.541	41522.084000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol6	smooth	9.9999999999999995e-07	pcg-jacobi-cpu-v1	250	4	10	530.5	41522.084000000003	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	6
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	20	0	0	3407.1660000000002	61497.248999999996	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	50	0	1	2709.9160000000002	61497.248999999996	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	100	0	2	2678.4589999999998	61497.248999999996	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	250	0	3	2352.0419999999999	61497.248999999996	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	20	0	4	142.959	61497.248999999996	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	50	0	5	165.958	61497.248999999996	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	100	0	6	138.75	61497.248999999996	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	250	0	7	344.41699999999997	61497.248999999996	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	accelerate-sparse-qr-cpu-v1	0	0	8	73840.082999999999	61497.248999999996	1	accepted	0	2.3426013441443167e-26	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	superlu-dgssv-cpu-v1	0	0	9	28660.542000000001	61497.248999999996	1	accepted	0	4.8467614016778965e-27	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	100	1	0	4063.4580000000001	50118.332000000002	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	50	1	1	2476.8330000000001	50118.332000000002	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	20	1	2	4265.4170000000004	50118.332000000002	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	superlu-dgssv-cpu-v1	0	1	4	18895.207999999999	50118.332000000002	1	accepted	0	4.8467614016778965e-27	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	accelerate-sparse-qr-cpu-v1	0	1	5	52941.457999999999	50118.332000000002	1	accepted	0	2.3426013441443167e-26	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	250	1	6	142.375	50118.332000000002	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	100	1	7	187.417	50118.332000000002	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	50	1	8	190.5	50118.332000000002	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	20	1	9	151.5	50118.332000000002	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	250	1	10	2226.4580000000001	50118.332000000002	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	20	2	0	242	46677.040999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	50	2	1	141.25	46677.040999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	100	2	2	219	46677.040999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	250	2	3	164.334	46677.040999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	accelerate-sparse-qr-cpu-v1	0	2	4	39810.582999999999	46677.040999999997	1	accepted	0	2.3426013441443167e-26	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	superlu-dgssv-cpu-v1	0	2	5	20264.167000000001	46677.040999999997	1	accepted	0	4.8467614016778965e-27	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	20	2	7	2214.8330000000001	46677.040999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	50	2	8	3102.375	46677.040999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	100	2	9	2193.4580000000001	46677.040999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	250	2	10	3188.4589999999998	46677.040999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	100	3	0	141.417	53002.665999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	50	3	1	186	53002.665999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	20	3	2	140.875	53002.665999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	250	3	3	2278.7080000000001	53002.665999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	100	3	4	3076.7919999999999	53002.665999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	50	3	5	2893.625	53002.665999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	20	3	6	2674.5830000000001	53002.665999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	superlu-dgssv-cpu-v1	0	3	8	24196.583999999999	53002.665999999997	1	accepted	0	4.8467614016778965e-27	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	accelerate-sparse-qr-cpu-v1	0	3	9	45588.5	53002.665999999997	1	accepted	0	2.3426013441443167e-26	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-jacobi-cpu-v1	250	3	10	157.708	53002.665999999997	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	accelerate-sparse-qr-cpu-v1	0	4	0	41981.667000000001	45244.167000000001	1	accepted	0	2.3426013441443167e-26	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	superlu-dgssv-cpu-v1	0	4	1	21377.417000000001	45244.167000000001	1	accepted	0	4.8467614016778965e-27	1	0	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	20	4	3	2286.0830000000001	45244.167000000001	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	50	4	4	2103.375	45244.167000000001	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
training	crystm01	smooth-tol10	smooth	1e-10	pcg-ic0-cpu-v1	100	4	5	2089.75	45244.167000000001	0	gate-rejected	0	6.8011308530208703e-12	1	1	8.4920804906011629	11.564948493037381	3.1183038259421716	3.5786929287083478	5.4846303615616048	0.24743835121505145	3.5272166009134946	0	0.29558766557293831	0.028045685574311047	1	1	1.1613577000029052e-13	0	10
